table,G_order,G_solvable,false_characters,findall,run_started_at_utc,julia_version,oscar_version,fs2_git_revision,gap_version,ctbllib_version,scan_id,scan_total,scan_index,logged_at_utc
(11:5xD12).2,1320,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,1,2026-08-10T06:58:26.21Z
(11:5xM12):2,10454400,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,2,2026-08-10T06:58:28.301Z
(13:6xA4).2,1872,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,3,2026-08-10T06:58:31.671Z
(13:6xL3(3)).2,876096,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,4,2026-08-10T06:58:31.975Z
(2.A4x2.G2(4)).2,24153292800,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,5,2026-08-10T06:58:32.827Z
(2.A4x3).2,144,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,6,2026-08-10T06:58:32.876Z
(2.A5x2.J2).2,290304000,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,7,2026-08-10T06:58:33.62Z
(2.A5x3).2,720,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,8,2026-08-10T06:58:33.783Z
(2.A5xA5):2,14400,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,9,2026-08-10T06:58:33.84Z
(2.A5xD10).2,2400,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,10,2026-08-10T06:58:33.935Z
(2.A6x3).2_1,4320,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,11,2026-08-10T06:58:34.019Z
(2.A6xU3(3)).2,8709120,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,12,2026-08-10T06:58:34.595Z
(2.A7x3).2,30240,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,13,2026-08-10T06:58:35.604Z
(2.A7xL2(7)).2,1693440,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,14,2026-08-10T06:58:35.958Z
(2.A8x3).2,241920,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,15,2026-08-10T06:58:36.096Z
(2.A9x3).2,2177280,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,16,2026-08-10T06:58:36.204Z
(2.D10x3.A6).2_3,43200,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,17,2026-08-10T06:58:37.04Z
(2.D10xA6).2,14400,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,18,2026-08-10T06:58:37.679Z
"(2^(1+4)x3).GO+(4,2)",6912,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,19,2026-08-10T06:58:37.948Z
(2^(1+8).2^3)a.L3(2),688128,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,20,2026-08-10T06:58:37.964Z
(2^(1+8).2^3)b.L3(2),688128,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,21,2026-08-10T06:58:37.98Z
(2^(1+8)x2^6):S6(2),47563407360,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,22,2026-08-10T06:58:38.105Z
(2^2x11:5).2,440,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,23,2026-08-10T06:58:38.522Z
(2^2x13:4):3,624,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,24,2026-08-10T06:58:38.559Z
(2^2x2^(1+8)).(3xU4(2)).2,318504960,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,25,2026-08-10T06:58:38.707Z
(2^2x3).(3^(1+4).[2^7.3]),1119744,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,26,2026-08-10T06:58:39.448Z
(2^2x3).2,24,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,27,2026-08-10T06:58:39.504Z
(2^2x3).2E6(2),918389756205298247270400,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,28,2026-08-10T06:58:45.411Z
(2^2x3).2E6(2).2,1836779512410596494540800,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,29,2026-08-10T06:58:47.564Z
(2^2x3).L3(4),241920,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,30,2026-08-10T06:58:48.033Z
(2^2x3).L3(4).2_1,483840,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,31,2026-08-10T06:58:48.071Z
(2^2x3).L3(4).2_2,483840,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,32,2026-08-10T06:58:48.102Z
(2^2x3).L3(4).2_3,483840,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,33,2026-08-10T06:58:48.132Z
(2^2x3).L3(4).3,725760,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,34,2026-08-10T06:58:48.211Z
(2^2x3).U6(2),110361968640,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,35,2026-08-10T06:58:48.836Z
(2^2x3).U6(2).2,220723937280,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,36,2026-08-10T06:58:49.084Z
(2^2x3).U6(2).3,331085905920,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,37,2026-08-10T06:58:50.972Z
(2^2x3).U6(2)M3,123863040,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,38,2026-08-10T06:58:51.36Z
(2^2x3^4).2^3.S4,62208,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,39,2026-08-10T06:58:51.418Z
(2^2x4).2^5.S3,3072,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,40,2026-08-10T06:58:51.697Z
(2^2xA5):2,480,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,41,2026-08-10T06:58:51.769Z
(2^2xD14):3,168,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,42,2026-08-10T06:58:51.806Z
(2^2xF4(2)):2,26489012826931200,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,43,2026-08-10T06:58:52.752Z
(2^2xSz(8)):3,349440,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,44,2026-08-10T06:58:52.805Z
(2^2xU4(2)):2,207360,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,45,2026-08-10T06:58:52.937Z
(2^4:A4xA4).2,4608,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,46,2026-08-10T06:58:53.536Z
(2^4:S5x3).2,11520,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,47,2026-08-10T06:58:53.795Z
(2^5.2^6)a.(S3xL3(2)),2064384,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,48,2026-08-10T06:58:54.07Z
(2^5.2^6)b.(L3(2)xS3),2064384,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,49,2026-08-10T06:58:54.086Z
(2^5.2^6.2^2)a.S3^2,294912,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,50,2026-08-10T06:58:54.101Z
(2^5.2^6.2^2)b.S3^2,294912,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,51,2026-08-10T06:58:54.116Z
(2^6x2^8):S6(2),23781703680,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,52,2026-08-10T06:58:54.201Z
(2x12).L3(4),483840,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,53,2026-08-10T06:58:54.349Z
(2x13).6,156,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,54,2026-08-10T06:58:54.359Z
(2x17).8,272,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,55,2026-08-10T06:58:54.365Z
(2x2.(A5xA5)):2^2,57600,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,56,2026-08-10T06:58:54.406Z
(2x29).14,812,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,57,2026-08-10T06:58:54.424Z
(2x2^(1+6)_+).A8,5160960,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,58,2026-08-10T06:58:55.463Z
(2x2^(1+8)):(U4(2):2x2),106168320,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,59,2026-08-10T06:58:55.618Z
(2x2^(1+8)):U4(2):2,53084160,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,60,2026-08-10T06:58:55.652Z
(2x2^(1+8)_+).2.2^4.(S3xS3),1179648,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,61,2026-08-10T06:58:55.978Z
(2x2^(1+8)_+).O8+(2),178362777600,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,62,2026-08-10T06:58:56.152Z
(2x3.A6).2,4320,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,63,2026-08-10T06:58:56.21Z
(2x3^(1+2)_+:8):2,864,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,64,2026-08-10T06:58:56.248Z
(2x3^3).S4,1296,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,65,2026-08-10T06:58:56.258Z
(2x3^3).S4`,1296,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,66,2026-08-10T06:58:56.341Z
(2x3^4:2^3).S4,31104,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,67,2026-08-10T06:58:56.381Z
(2x3^5).U4(2).2,25194240,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,68,2026-08-10T06:58:56.493Z
(2x4).L3(4),161280,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,69,2026-08-10T06:58:56.528Z
(2x4^2).2^4.S3,3072,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,70,2026-08-10T06:58:57.067Z
(2x5^2).12,600,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,71,2026-08-10T06:58:57.08Z
(2xA6).2^2,2880,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,72,2026-08-10T06:58:57.143Z
(2xA6).2_3,1440,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,73,2026-08-10T06:58:57.181Z
(2xA6.2^2).2,5760,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,74,2026-08-10T06:58:57.231Z
(2xL3(2)).2,672,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,75,2026-08-10T06:58:57.257Z
(2xL3(3)).2,22464,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,76,2026-08-10T06:58:57.32Z
(2xO8+(3)).S4,237704631091200,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,77,2026-08-10T06:58:57.719Z
(3.A6.2_2xA5):2,259200,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,78,2026-08-10T06:58:57.912Z
(3.A6x2.A5).2,259200,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,79,2026-08-10T06:58:58.14Z
(3.A6xA5):2,129600,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,80,2026-08-10T06:58:58.246Z
(3^(1+2)+x3^2):2S4,11664,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,81,2026-08-10T06:58:58.253Z
(3^(1+2):2^2xG2(3)):2,917070336,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,82,2026-08-10T06:58:58.621Z
(3^(1+2):4x2.A6).2,155520,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,83,2026-08-10T06:58:58.818Z
(3^(1+2):4xA6).2,77760,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,84,2026-08-10T06:58:59.07Z
(3^(1+2):4xD10).2,2160,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,85,2026-08-10T06:58:59.439Z
(3^(1+2):8x2.A6).2,311040,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,86,2026-08-10T06:58:59.913Z
(3^(1+2):8xA6).2,155520,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,87,2026-08-10T06:59:00.051Z
(3^(1+2)_+:2x13:6).2,8424,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,88,2026-08-10T06:59:00.45Z
(3^(1+2)x2).SD16,864,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,89,2026-08-10T06:59:00.647Z
(3^(1+6).3)a.2.S4,314928,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,90,2026-08-10T06:59:00.92Z
(3^2:2x13:6).2,2808,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,91,2026-08-10T06:59:00.996Z
(3^2:2xG2(3)).2,152845056,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,92,2026-08-10T06:59:01.121Z
(3^2:2xO8+(3)).S4,2139341679820800,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,93,2026-08-10T06:59:02.587Z
(3^2:4x2.A6).2,51840,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,94,2026-08-10T06:59:02.716Z
(3^2:4xA6).2^2,51840,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,95,2026-08-10T06:59:02.77Z
(3^2:4xD10).2,720,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,96,2026-08-10T06:59:03.123Z
(3^2:4xa6).2,25920,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,97,2026-08-10T06:59:03.253Z
(3^2:8xA6).2,51840,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,98,2026-08-10T06:59:03.308Z
(3^2:D8xD10).2,1440,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,99,2026-08-10T06:59:03.686Z
(3^2:D8xU4(3).2^2).2,1881169920,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,100,2026-08-10T06:59:04.716Z
(3^2x2).U4(3),58786560,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,101,2026-08-10T06:59:05.055Z
(3^2x2).U4(3).2_3',117573120,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,102,2026-08-10T06:59:05.229Z
(3^2x2).U4(3).D8,470292480,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,103,2026-08-10T06:59:05.754Z
(3^2x4).U4(3),117573120,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,104,2026-08-10T06:59:06.49Z
(3x13:6).2,468,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,105,2026-08-10T06:59:06.596Z
(3x2.D10).2,120,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,106,2026-08-10T06:59:07.302Z
(3x2.U4(2)):2,311040,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,107,2026-08-10T06:59:07.375Z
(3x2S5).2,1440,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,108,2026-08-10T06:59:07.407Z
(3x2^(1+6)_-.U4(2)).2,19906560,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,109,2026-08-10T06:59:07.561Z
(3x2^(2+8):(A5xS3)).2,2211840,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,110,2026-08-10T06:59:07.843Z
(3x2^(4+6):3A6).2,6635520,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,111,2026-08-10T06:59:07.937Z
(3x3^(1+2)+:2A4).2,3888,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,112,2026-08-10T06:59:08.247Z
(3x3^3:S3):2,972,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,113,2026-08-10T06:59:09.761Z
(3xA6).2_1,2160,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,114,2026-08-10T06:59:09.818Z
(3xD10).2,60,true,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,115,2026-08-10T06:59:09.852Z
(3xG2(3)):2,25474176,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,116,2026-08-10T06:59:09.938Z
(3xG2(4)).2,1509580800,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,117,2026-08-10T06:59:10.095Z
(3xL2(16):2).2,48960,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,118,2026-08-10T06:59:10.135Z
(3xL2(25)).2_2,46800,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,119,2026-08-10T06:59:10.265Z
(3xL3(4).2_2).2,241920,false,0,true,2026-08-10T06:58:19.62Z,1.12.6,1.9.0-DEV,428070c0f9ad,4.16.0,1.3.11,ctbllib-fs2-q1-findall,2397,120,2026-08-10T06:59:10.315Z
